id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,17366,423,0,190,174,570.0,67.5,1.0479964017868042,0.9890581965446472,0,0,640,480
1,160548,159,2,453,417,510.0,352.5,1.0205748081207275,0.9916520118713379,0,0,640,480
2,47638,0,0,115,477,30.0,292.5,1.020103931427002,0.9880887866020203,0,0,640,480
3,5763,0,0,79,156,70.0,7.5,1.0096359252929688,0.9937716126441956,0,0,640,480
4,47982,0,0,291,478,30.0,307.5,1.0062555074691772,0.9885618686676025,0,0,640,480
5,47964,0,0,193,478,10.0,157.5,1.0040711164474487,0.9896215200424194,0,0,640,480
6,7272,298,419,150,50,430.0,442.5,0.9967966675758362,0.9815192222595215,0,0,640,480
7,48050,0,0,639,478,50.0,322.5,0.9954502582550049,0.9572741985321045,0,0,640,480
8,28059,124,0,169,478,130.0,397.5,0.9942301511764526,0.9592156410217285,0,0,640,480
9,9409,450,366,148,108,490.0,427.5,0.9937723278999329,0.9803282022476196,0,0,640,480
10,474,504,0,29,19,510.0,7.5,0.9878535270690918,0.993697464466095,0,0,640,480
11,12653,583,0,50,478,630.0,442.5,0.9854981899261475,0.9669936299324036,0,0,640,480
12,4284,449,43,92,74,510.0,52.5,0.9797227382659912,0.9849117994308472,0,0,640,480
13,762,499,109,46,57,510.0,157.5,0.9758945107460022,0.9895424842834473,0,0,640,480
14,1268,192,411,49,67,230.0,442.5,0.9666922688484192,0.9583975076675415,0,0,640,480
15,283,192,467,26,12,210.0,472.5,0.9661297798156738,0.9964788556098938,0,0,640,480
16,1126,110,49,16,76,110.0,52.5,0.9657338261604309,0.9806508421897888,0,0,640,480
17,267,41,289,20,15,50.0,292.5,0.9648618698120117,0.9850746393203735,0,0,640,480
18,248,321,425,15,18,330.0,442.5,0.9638023972511292,0.9959839582443237,0,0,640,480
19,654,129,211,28,25,150.0,232.5,0.9634255170822144,0.9802731275558472,0,0,640,480
20,1810,96,0,30,125,110.0,67.5,0.9631698131561279,0.984674334526062,0,0,640,480
21,2782,216,434,75,44,230.0,472.5,0.9573335647583008,0.971024751663208,0,0,640,480
22,197,128,277,34,5,150.0,277.5,0.9522678256034851,0.9949238300323486,0,0,640,480
23,12876,498,0,135,478,610.0,112.5,0.9521684646606445,0.954738438129425,0,0,640,480
24,571,466,424,46,55,510.0,472.5,0.9518439173698425,0.9606837630271912,0,0,640,480
25,188,47,289,14,15,50.0,292.5,0.9465029835700989,0.9789473414421082,0,0,640,480
26,73,459,126,11,8,470.0,127.5,0.9448742270469666,0.9733333587646484,0,0,640,480
27,322,129,68,33,9,130.0,67.5,0.9443585276603699,0.9846153855323792,0,0,640,480
28,49,164,319,7,6,170.0,322.5,0.9424334168434143,0.9800000190734863,0,0,640,480
29,437,582,0,34,16,610.0,7.5,0.9371421337127686,0.9774266481399536,0,0,640,480
30,497,320,425,16,41,330.0,442.5,0.9366151094436646,0.9627450704574585,0,0,640,480
31,561,127,379,63,10,170.0,382.5,0.932643711566925,0.9615384340286255,0,0,640,480
32,129,461,139,16,8,470.0,142.5,0.9314637780189514,0.9694656729698181,0,0,640,480
33,434,406,427,15,38,410.0,457.5,0.9314383268356323,0.9639639854431152,0,0,640,480
34,667,96,0,29,53,110.0,37.5,0.9310309886932373,0.9748892188072205,0,0,640,480
35,452,130,17,42,10,150.0,22.5,0.9301384687423706,0.9718004465103149,0,0,640,480
36,459,129,6,49,21,130.0,22.5,0.9279241561889648,0.9636752009391785,0,0,640,480
37,409,141,211,16,25,150.0,217.5,0.9256160855293274,0.9805825352668762,0,0,640,480
38,50,449,123,8,6,450.0,127.5,0.9237669110298157,0.9607843160629272,0,0,640,480
39,1002,449,75,44,42,450.0,82.5,0.9218229651451111,0.9578844308853149,0,0,640,480
40,466,128,109,29,21,130.0,112.5,0.9176730513572693,0.9578059315681458,0,0,640,480
41,217,321,447,13,19,330.0,457.5,0.9101880192756653,0.9727272987365723,0,0,640,480
42,1048,449,45,44,72,490.0,97.5,0.9087474942207336,0.951173722743988,0,0,640,480
43,332,129,67,33,62,150.0,67.5,0.9018313884735107,0.9616519212722778,0,0,640,480
44,8807,296,419,200,59,410.0,472.5,0.8885775804519653,0.9628223776817322,0,0,640,480
45,8828,295,419,301,59,390.0,472.5,0.883643388748169,0.9596093893051147,0,0,640,480
