id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,99148,259,41,353,352,570.0,112.5,1.0439987182617188,0.9878101348876953,0,0,640,480
1,53978,0,0,231,478,110.0,82.5,1.0240497589111328,0.9878808259963989,0,0,640,480
2,53809,0,0,115,478,90.0,382.5,1.0199486017227173,0.991184651851654,0,0,640,480
3,70172,125,0,171,478,270.0,97.5,1.0139216184616089,0.9631218910217285,0,0,640,480
4,55858,0,0,639,478,110.0,142.5,1.0126363039016724,0.956534743309021,0,0,640,480
5,6943,452,11,149,66,510.0,52.5,1.0100136995315552,0.9872602224349976,0,0,640,480
6,5029,298,8,152,42,410.0,37.5,1.0078864097595215,0.9846184253692627,0,0,640,480
7,2192,351,282,50,64,370.0,337.5,1.005866289138794,0.9859474301338196,0,0,640,480
8,2284,375,167,59,56,390.0,187.5,1.0035743713378906,0.9895561337471008,0,0,640,480
9,12253,449,307,149,159,510.0,397.5,1.0023235082626343,0.9837807416915894,0,0,640,480
10,2050,396,271,51,60,410.0,307.5,0.9987635612487793,0.98401939868927,0,0,640,480
11,19056,449,11,152,455,530.0,397.5,0.9955625534057617,0.9779991507530212,0,0,640,480
12,12477,298,372,150,96,330.0,397.5,0.9943731427192688,0.9859716296195984,0,0,640,480
13,1784,317,247,60,48,350.0,262.5,0.9923421740531921,0.9827777743339539,0,0,640,480
14,70001,125,0,437,478,130.0,442.5,0.9903932809829712,0.9559542536735535,0,0,640,480
15,3029,293,0,309,12,570.0,7.5,0.9813288450241089,0.9813786149024963,0,0,640,480
16,3459,295,467,303,12,370.0,472.5,0.9763962030410767,0.9645892381668091,0,0,640,480
17,240,320,424,15,19,330.0,427.5,0.97629714012146,0.9835391044616699,0,0,640,480
18,17368,298,9,152,459,310.0,412.5,0.9753488302230835,0.9741065502166748,0,0,640,480
19,1439,144,117,114,99,150.0,127.5,0.9742502570152283,0.9759945273399353,0,0,640,480
20,296,184,467,27,12,210.0,472.5,0.9732137322425842,0.9899665713310242,0,0,640,480
21,2290,345,220,69,61,370.0,247.5,0.9672097563743591,0.9699570536613464,0,0,640,480
22,1632,97,0,27,125,110.0,67.5,0.9600600004196167,0.985401451587677,0,0,640,480
23,665,97,0,25,53,110.0,37.5,0.9569619297981262,0.9631268382072449,0,0,640,480
24,13391,598,0,35,478,610.0,472.5,0.9513314366340637,0.968985378742218,0,0,640,480
25,13374,308,0,325,478,610.0,7.5,0.9461296200752258,0.9700059294700623,0,0,640,480
26,204,198,0,23,9,210.0,7.5,0.9453815817832947,0.9758453965187073,0,0,640,480
27,1158,257,96,23,93,270.0,142.5,0.944020688533783,0.9635593295097351,0,0,640,480
28,502,320,424,15,42,330.0,427.5,0.943979024887085,0.9628180265426636,0,0,640,480
29,593,345,220,36,32,370.0,232.5,0.9409516453742981,0.9551495313644409,0,0,640,480
30,2219,510,71,61,56,550.0,97.5,0.9398556351661682,0.9580758810043335,0,0,640,480
31,4158,317,220,97,120,370.0,247.5,0.9336124658584595,0.9760094881057739,0,0,640,480
32,933,110,50,14,75,110.0,67.5,0.9316737055778503,0.9672650694847107,0,0,640,480
33,4177,317,196,109,99,350.0,262.5,0.9306386709213257,0.9703877568244934,0,0,640,480
34,1632,97,0,134,194,110.0,37.5,0.9301358461380005,0.9669073224067688,0,0,640,480
35,226,321,446,13,19,330.0,457.5,0.9298880696296692,0.9691630005836487,0,0,640,480
36,4153,317,220,97,75,390.0,232.5,0.9298592805862427,0.9799809455871582,0,0,640,480
37,429,406,428,15,37,410.0,442.5,0.929782509803772,0.95652174949646,0,0,640,480
38,4323,346,248,101,98,430.0,322.5,0.9269115924835205,0.9588607549667358,0,0,640,480
39,143,0,0,13,18,10.0,7.5,0.9161170125007629,0.9655172228813171,0,0,640,480
40,100,320,34,16,8,330.0,37.5,0.9102775454521179,0.9607843160629272,0,0,640,480
41,10776,317,167,130,178,410.0,277.5,0.9082201719284058,0.9583333134651184,0,0,640,480
42,213,406,428,14,17,410.0,442.5,0.8953222632408142,0.9675925970077515,0,0,640,480
43,4335,318,272,129,74,370.0,307.5,0.8852607011795044,0.9656186103820801,0,0,640,480
