id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,107463,165,65,422,365,370.0,217.5,1.0373953580856323,0.9791730046272278,0,0,640,480
1,54781,0,1,119,476,30.0,22.5,1.0168191194534302,0.9912476539611816,0,0,640,480
2,9357,455,13,150,125,530.0,67.5,1.0124714374542236,0.9839515089988708,0,0,640,480
3,1956,301,368,61,41,310.0,397.5,1.0099592208862305,0.9847715497016907,0,0,640,480
4,5419,230,164,95,81,250.0,172.5,1.008783221244812,0.9869844317436218,0,0,640,480
5,1303,340,213,37,51,350.0,247.5,1.0017173290252686,0.98781418800354,0,0,640,480
6,3120,455,96,99,59,490.0,112.5,1.0016231536865234,0.9878864884376526,0,0,640,480
7,55093,0,1,298,476,10.0,427.5,1.0008970499038696,0.9935970306396484,0,0,640,480
8,4351,301,10,152,41,390.0,22.5,0.9995387196540833,0.9871941208839417,0,0,640,480
9,5518,380,143,83,85,450.0,202.5,0.999121904373169,0.9872164130210876,0,0,640,480
10,55314,0,0,639,478,110.0,52.5,0.9972196817398071,0.975594162940979,0,0,640,480
11,5183,311,82,87,90,390.0,112.5,0.9938618540763855,0.9731888175010681,0,0,640,480
12,10422,454,324,149,150,530.0,412.5,0.9916722178459167,0.9728322625160217,0,0,640,480
13,3149,176,175,74,57,210.0,202.5,0.9909489154815674,0.9911364316940308,0,0,640,480
14,2719,488,312,53,77,510.0,337.5,0.990914523601532,0.9839298725128174,0,0,640,480
15,842,478,250,50,22,490.0,262.5,0.9901029467582703,0.9811320900917053,0,0,640,480
16,953,202,232,43,32,210.0,247.5,0.9868423938751221,0.9863874316215515,0,0,640,480
17,2695,392,299,59,80,410.0,352.5,0.9822085499763489,0.9772477149963379,0,0,640,480
18,19300,454,13,150,461,470.0,442.5,0.9802643060684204,0.958206832408905,0,0,640,480
19,2462,458,248,70,51,510.0,277.5,0.9799799919128418,0.9822866320610046,0,0,640,480
20,230,214,0,26,9,230.0,7.5,0.9796877503395081,0.9913420081138611,0,0,640,480
21,564,451,276,24,34,470.0,292.5,0.9795443415641785,0.9772329330444336,0,0,640,480
22,4197,387,235,68,95,430.0,262.5,0.9794439077377319,0.9655253291130066,0,0,640,480
23,1326,374,217,98,23,410.0,232.5,0.9785264730453491,0.9775617122650146,0,0,640,480
24,423,49,0,50,10,90.0,7.5,0.9756791591644287,0.9813519716262817,0,0,640,480
25,801,460,88,39,39,490.0,97.5,0.9741698503494263,0.980246901512146,0,0,640,480
26,1954,461,169,55,65,470.0,217.5,0.9739784598350525,0.9712121486663818,0,0,640,480
27,1092,199,425,43,53,230.0,457.5,0.9737753868103027,0.9845454692840576,0,0,640,480
28,2001,302,448,150,23,450.0,457.5,0.9731844067573547,0.958996593952179,0,0,640,480
29,1157,444,151,53,41,470.0,187.5,0.9713321924209595,0.9770992398262024,0,0,640,480
30,334,570,202,15,31,570.0,202.5,0.9706897735595703,0.9705014824867249,0,0,640,480
31,1827,523,139,65,58,550.0,157.5,0.9703857898712158,0.977897584438324,0,0,640,480
32,2283,450,296,66,78,490.0,322.5,0.9703351855278015,0.9723542332649231,0,0,640,480
33,1933,225,434,75,37,250.0,442.5,0.9699905514717102,0.9866117238998413,0,0,640,480
34,2079,417,236,38,93,430.0,247.5,0.9687563180923462,0.9636620879173279,0,0,640,480
