id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,27213,205,10,220,235,310.0,187.5,1.0299580097198486,0.9730258584022522,0,0,640,480
1,52187,0,0,111,478,90.0,457.5,1.0101990699768066,0.9916338920593262,0,0,640,480
2,16920,437,6,156,174,510.0,127.5,1.0038498640060425,0.965789794921875,0,0,640,480
3,3614,377,282,55,74,410.0,337.5,1.000342607498169,0.9865162372589111,0,0,640,480
4,2890,232,167,63,71,290.0,232.5,0.9994421601295471,0.9886559247970581,0,0,640,480
5,1270,314,241,41,44,330.0,277.5,0.9993277192115784,0.9905808568000793,0,0,640,480
6,77316,169,1,453,450,390.0,412.5,0.9990688562393188,0.9508246183395386,0,0,640,480
7,28217,377,160,230,276,490.0,367.5,0.9962055683135986,0.9553864598274231,0,0,640,480
8,52353,0,0,202,477,70.0,472.5,0.9926720857620239,0.9878194332122803,0,0,640,480
9,52463,0,0,639,478,90.0,277.5,0.9920636415481567,0.9510563611984253,0,0,640,480
10,3810,492,64,71,66,510.0,112.5,0.9919322729110718,0.9810733795166016,0,0,640,480
11,4963,626,0,13,478,630.0,337.5,0.9898493885993958,0.9668453335762024,0,0,640,480
12,755,222,152,31,35,230.0,187.5,0.9892850518226624,0.9842312932014465,0,0,640,480
13,1860,325,187,46,54,330.0,217.5,0.9885125160217285,0.9771276712417603,0,0,640,480
14,2255,224,320,64,55,270.0,322.5,0.9873108267784119,0.9898275136947632,0,0,640,480
15,1091,401,224,43,57,410.0,262.5,0.9870147109031677,0.9845172762870789,0,0,640,480
16,1222,530,379,30,57,550.0,397.5,0.9851320385932922,0.9797077775001526,0,0,640,480
17,47012,378,7,229,429,570.0,262.5,0.9850032329559326,0.9516436457633972,0,0,640,480
18,2852,341,348,57,70,390.0,382.5,0.984448254108429,0.9761328101158142,0,0,640,480
19,3964,479,6,114,59,510.0,52.5,0.9841128587722778,0.9722915887832642,0,0,640,480
20,2242,207,448,86,30,250.0,457.5,0.9839149117469788,0.9818100929260254,0,0,640,480
21,895,183,434,39,45,190.0,472.5,0.9823722839355469,0.9680264592170715,0,0,640,480
22,2663,293,450,150,20,350.0,457.5,0.9818921685218811,0.9862145781517029,0,0,640,480
23,502,351,229,26,27,370.0,247.5,0.9811621308326721,0.9841897487640381,0,0,640,480
24,2478,286,272,50,80,330.0,322.5,0.9801267385482788,0.9800080060958862,0,0,640,480
25,310,470,55,26,14,490.0,67.5,0.9793121218681335,0.9871794581413269,0,0,640,480
26,1171,311,10,35,58,330.0,52.5,0.978162407875061,0.9755686521530151,0,0,640,480
27,1434,204,106,37,56,230.0,142.5,0.9770611524581909,0.9820317625999451,0,0,640,480
28,31870,122,0,171,478,150.0,382.5,0.9762195348739624,0.9563992023468018,0,0,640,480
29,404,328,49,21,28,330.0,67.5,0.9757596850395203,0.9828431606292725,0,0,640,480
30,330,290,22,19,22,310.0,37.5,0.9757035374641418,0.976047933101654,0,0,640,480
31,1209,504,142,59,42,530.0,157.5,0.9750707149505615,0.9698205590248108,0,0,640,480
32,3572,341,348,88,70,390.0,397.5,0.9745485782623291,0.9765387773513794,0,0,640,480
33,657,482,198,24,45,490.0,232.5,0.9737780690193176,0.9789473414421082,0,0,640,480
34,140,582,277,11,14,590.0,277.5,0.9737168550491333,0.9929078221321106,0,0,640,480
35,351,557,102,19,28,570.0,112.5,0.9734378457069397,0.9859550595283508,0,0,640,480
36,1091,125,456,68,22,150.0,472.5,0.9714974761009216,0.9548736214637756,0,0,640,480
37,1393,426,275,57,50,450.0,292.5,0.9710429906845093,0.9821937084197998,0,0,640,480
38,399,537,169,19,25,550.0,172.5,0.9708569049835205,0.9752475023269653,0,0,640,480
39,323,182,465,29,14,190.0,472.5,0.9702638983726501,0.9938080310821533,0,0,640,480
40,27646,204,10,222,341,290.0,202.5,0.9696402549743652,0.9687421917915344,0,0,640,480
41,1668,270,341,62,46,290.0,367.5,0.9688217043876648,0.973964512348175,0,0,640,480
42,358,485,445,28,34,490.0,457.5,0.9685423970222473,0.9750692248344421,0,0,640,480
43,389,437,98,23,29,450.0,112.5,0.9682530760765076,0.9796954393386841,0,0,640,480
44,4972,204,231,98,88,250.0,262.5,0.9680626392364502,0.9818689227104187,0,0,640,480
45,1612,91,0,30,122,110.0,67.5,0.9679268598556519,0.9803560376167297,0,0,640,480
46,31672,122,0,364,478,190.0,442.5,0.9675379991531372,0.9513751268386841,0,0,640,480
47,753,458,249,24,42,470.0,277.5,0.9673274159431458,0.9803664684295654,0,0,640,480
48,1593,239,283,61,37,250.0,307.5,0.9663243889808655,0.9831775426864624,0,0,640,480
49,3936,480,6,113,120,490.0,7.5,0.9661980271339417,0.9657242894172668,0,0,640,480
50,1104,496,326,55,53,510.0,352.5,0.9630014300346375,0.9740608334541321,0,0,640,480
51,642,125,396,69,12,170.0,397.5,0.9616844058036804,0.987596869468689,0,0,640,480
52,1247,529,328,32,108,550.0,427.5,0.9614574909210205,0.9755133986473083,0,0,640,480
53,1862,244,231,58,54,270.0,247.5,0.9596325159072876,0.9640971422195435,0,0,640,480
54,1397,426,251,57,74,470.0,322.5,0.959484338760376,0.9766123294830322,0,0,640,480
55,236,228,78,13,45,230.0,82.5,0.9564985632896423,0.9665272235870361,0,0,640,480
56,481,281,186,23,34,290.0,202.5,0.9553174376487732,0.9794661402702332,0,0,640,480
57,1160,433,302,39,42,450.0,337.5,0.9545397162437439,0.9778723120689392,0,0,640,480
58,168,407,212,14,12,410.0,217.5,0.9507957696914673,0.9881656765937805,0,0,640,480
59,554,91,0,23,46,110.0,37.5,0.9496760964393616,0.980286717414856,0,0,640,480
60,635,400,378,29,25,410.0,382.5,0.9493972659111023,0.9540581703186035,0,0,640,480
61,618,291,219,36,27,310.0,232.5,0.9464587569236755,0.9681020975112915,0,0,640,480
62,315,283,449,11,30,290.0,457.5,0.9464037418365479,0.9841772317886353,0,0,640,480
63,375,344,41,32,15,350.0,52.5,0.9461213946342468,0.9763157963752747,0,0,640,480
64,602,191,433,32,32,210.0,457.5,0.945584237575531,0.9591503143310547,0,0,640,480
65,636,328,336,29,36,330.0,352.5,0.945480465888977,0.9812792539596558,0,0,640,480
