id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,31487,0,0,74,478,70.0,352.5,1.0045920610427856,0.9852154850959778,0,0,640,480
1,73733,142,1,479,437,550.0,7.5,1.0041719675064087,0.9602777361869812,0,0,640,480
2,2252,283,259,62,46,290.0,292.5,0.9984611868858337,0.9902912378311157,0,0,640,480
3,3448,0,404,63,74,50.0,427.5,0.996674656867981,0.9864592552185059,0,0,640,480
4,865,476,84,25,53,490.0,97.5,0.9950841069221497,0.9805492162704468,0,0,640,480
5,372,631,437,8,42,630.0,472.5,0.9890207052230835,0.9946380853652954,0,0,640,480
6,1390,341,98,46,38,370.0,112.5,0.9876607060432434,0.9828938245773315,0,0,640,480
7,619,524,63,26,30,530.0,82.5,0.9875919818878174,0.9919742941856384,0,0,640,480
8,4716,492,203,132,71,570.0,262.5,0.9857028722763062,0.9798319339752197,0,0,640,480
9,25225,74,0,53,478,110.0,217.5,0.9817617535591125,0.969860315322876,0,0,640,480
10,690,495,91,27,33,510.0,97.5,0.9798228144645691,0.9741379022598267,0,0,640,480
11,4693,242,260,64,106,250.0,292.5,0.9797849655151367,0.9706874489784241,0,0,640,480
12,403,208,201,24,25,230.0,217.5,0.9785932898521423,0.9876543283462524,0,0,640,480
13,233,385,444,7,34,390.0,457.5,0.9785740971565247,0.9745762944221497,0,0,640,480
14,773,303,343,45,26,310.0,352.5,0.9785609245300293,0.9732824563980103,0,0,640,480
15,1002,188,426,39,52,210.0,442.5,0.9783172607421875,0.9822134375572205,0,0,640,480
16,428,158,229,25,25,170.0,232.5,0.9780024886131287,0.9906759858131409,0,0,640,480
17,25215,74,0,92,478,90.0,352.5,0.9774463772773743,0.9717341065406799,0,0,640,480
18,3522,368,145,58,80,390.0,217.5,0.9748426079750061,0.9808558821678162,0,0,640,480
19,525,218,255,25,28,230.0,277.5,0.9742681384086609,0.9848197102546692,0,0,640,480
20,3525,336,145,90,80,390.0,202.5,0.9736800193786621,0.9784494638442993,0,0,640,480
21,335,567,166,18,23,570.0,172.5,0.9716352820396423,0.9823529124259949,0,0,640,480
22,767,6,169,42,26,30.0,172.5,0.9712885022163391,0.9780927896499634,0,0,640,480
23,1019,225,146,36,42,250.0,157.5,0.9698167443275452,0.9777131676673889,0,0,640,480
24,7515,620,0,19,478,630.0,22.5,0.9696850180625916,0.9672689437866211,0,0,640,480
25,652,483,71,39,26,490.0,82.5,0.9695340394973755,0.9624624848365784,0,0,640,480
26,1272,471,434,63,44,530.0,472.5,0.9691015481948853,0.9782270789146423,0,0,640,480
27,956,232,193,51,29,250.0,202.5,0.9690820574760437,0.9823651313781738,0,0,640,480
28,550,539,422,12,55,550.0,427.5,0.9689063429832458,0.9766606688499451,0,0,640,480
29,947,262,134,35,37,270.0,157.5,0.9688840508460999,0.9822732210159302,0,0,640,480
30,1228,473,233,36,53,490.0,247.5,0.9685373902320862,0.980629563331604,0,0,640,480
31,464,387,95,27,24,410.0,112.5,0.968495786190033,0.9849785566329956,0,0,640,480
32,128,317,192,14,12,330.0,202.5,0.9683037400245667,0.9769230484962463,0,0,640,480
33,248,403,375,34,21,410.0,382.5,0.9681514501571655,0.9838709831237793,0,0,640,480
34,612,97,0,24,41,110.0,22.5,0.9665138721466064,0.9805825352668762,0,0,640,480
35,134,443,71,14,11,450.0,82.5,0.9663124680519104,0.970802903175354,0,0,640,480
36,1061,257,3,45,29,290.0,22.5,0.966119110584259,0.973929226398468,0,0,640,480
37,1825,203,70,42,87,210.0,142.5,0.9659883379936218,0.9719374179840088,0,0,640,480
38,362,466,54,24,22,490.0,67.5,0.9659149646759033,0.972752034664154,0,0,640,480
39,630,122,252,68,21,190.0,262.5,0.9658600687980652,0.9843013882637024,0,0,640,480
40,1369,482,71,41,53,490.0,82.5,0.9656277894973755,0.9833815097808838,0,0,640,480
41,410,253,165,29,18,270.0,172.5,0.9654417634010315,0.9951338171958923,0,0,640,480
42,1941,174,98,33,97,190.0,157.5,0.9653007388114929,0.9725190997123718,0,0,640,480
43,934,338,372,55,25,350.0,382.5,0.9636943340301514,0.9747633934020996,0,0,640,480
44,285,281,436,8,43,290.0,442.5,0.9636681079864502,0.9721254110336304,0,0,640,480
45,4641,341,37,105,65,370.0,67.5,0.9612300992012024,0.9751486778259277,0,0,640,480
46,31815,0,0,123,478,50.0,112.5,0.9609694480895996,0.9824457764625549,0,0,640,480
47,437,232,299,18,36,250.0,322.5,0.9595088958740234,0.9796379804611206,0,0,640,480
48,1719,216,345,51,92,230.0,352.5,0.9594996571540833,0.9747416973114014,0,0,640,480
49,1465,446,439,41,39,450.0,457.5,0.9580878019332886,0.9717552065849304,0,0,640,480
50,186,341,59,11,19,350.0,67.5,0.9569054841995239,0.9788359999656677,0,0,640,480
51,591,312,230,29,27,330.0,247.5,0.9562403559684753,0.978151261806488,0,0,640,480
52,369,220,237,26,20,230.0,247.5,0.9560020565986633,0.9812332391738892,0,0,640,480
53,298,228,430,8,48,230.0,472.5,0.9558419585227966,0.9799330830574036,0,0,640,480
54,4221,257,0,197,32,310.0,7.5,0.9555308818817139,0.9733208417892456,0,0,640,480
55,4596,333,145,94,113,350.0,202.5,0.9552794694900513,0.9618158936500549,0,0,640,480
56,643,194,347,34,36,210.0,352.5,0.9551183581352234,0.9816232919692993,0,0,640,480
57,2339,0,417,53,61,30.0,427.5,0.9550761580467224,0.9684741497039795,0,0,640,480
58,209,245,120,20,15,250.0,127.5,0.955030620098114,0.9716981053352356,0,0,640,480
