id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,642,622,443,17,36,630.0,442.5,1.010000467300415,0.9770641922950745,0,0,640,480
1,49784,0,3,109,475,30.0,472.5,1.009885311126709,0.9857316613197327,0,0,640,480
2,73198,199,16,401,445,510.0,337.5,1.0080201625823975,0.9598378539085388,0,0,640,480
3,19134,393,51,132,197,510.0,82.5,1.0056653022766113,0.9657961130142212,0,0,640,480
4,2782,291,4,153,40,330.0,7.5,1.004103422164917,0.9807623624801636,0,0,640,480
5,21065,276,105,120,231,390.0,142.5,1.0010520219802856,0.9684520363807678,0,0,640,480
6,50402,0,0,288,478,10.0,472.5,1.0000808238983154,0.9844623804092407,0,0,640,480
7,783,481,0,42,37,490.0,22.5,0.9967663288116455,0.9860228896141052,0,0,640,480
8,4683,453,249,90,120,490.0,337.5,0.9929409027099609,0.9849671721458435,0,0,640,480
9,21091,276,105,258,232,290.0,262.5,0.991985559463501,0.9689600467681885,0,0,640,480
10,1297,428,287,44,55,450.0,307.5,0.988472044467926,0.9877394437789917,0,0,640,480
11,50609,0,0,639,478,90.0,52.5,0.9872370958328247,0.9672614932060242,0,0,640,480
12,6438,215,310,74,136,250.0,442.5,0.9775152802467346,0.9590722918510437,0,0,640,480
13,3547,460,195,81,113,470.0,292.5,0.9758544564247131,0.9769188165664673,0,0,640,480
14,4891,428,195,113,147,470.0,292.5,0.9722015857696533,0.9771440029144287,0,0,640,480
15,302,174,319,18,19,190.0,322.5,0.9702250957489014,0.9771987199783325,0,0,640,480
16,1093,85,0,28,41,90.0,22.5,0.9697637557983398,0.9890710115432739,0,0,640,480
17,358,132,472,45,7,170.0,472.5,0.9694711565971375,0.9944444298744202,0,0,640,480
18,10503,616,0,23,478,630.0,142.5,0.9679228067398071,0.9662289023399353,0,0,640,480
19,7998,290,403,151,63,330.0,412.5,0.9653081297874451,0.962028443813324,0,0,640,480
20,239,435,198,20,14,450.0,202.5,0.9633517861366272,0.9793388247489929,0,0,640,480
21,356,251,53,27,23,270.0,52.5,0.9606209993362427,0.9614325165748596,0,0,640,480
22,2563,476,249,67,72,510.0,307.5,0.9604799151420593,0.9621559381484985,0,0,640,480
23,626,202,0,35,53,230.0,37.5,0.9599637389183044,0.9716535210609436,0,0,640,480
24,95,423,260,8,13,430.0,262.5,0.9575544595718384,0.9591836929321289,0,0,640,480
25,253,458,35,18,18,470.0,37.5,0.9543015360832214,0.9764705896377563,0,0,640,480
26,355,361,85,22,22,370.0,97.5,0.9470760822296143,0.9720670580863953,0,0,640,480
27,1214,439,0,59,30,470.0,22.5,0.9433122277259827,0.9502806663513184,0,0,640,480
28,573,102,49,15,42,110.0,52.5,0.942600667476654,0.9793103337287903,0,0,640,480
29,491,0,0,79,17,10.0,7.5,0.9388483762741089,0.959919810295105,0,0,640,480
30,256,473,75,18,18,490.0,82.5,0.9375148415565491,0.9766536951065063,0,0,640,480
31,2268,207,158,32,114,230.0,172.5,0.9366173148155212,0.9505589008331299,0,0,640,480
32,855,275,283,41,39,290.0,307.5,0.9362048506736755,0.9588100910186768,0,0,640,480
33,3578,304,192,62,63,350.0,202.5,0.9348412156105042,0.9571310877799988,0,0,640,480
34,414,408,224,30,22,410.0,232.5,0.9344581365585327,0.9762470126152039,0,0,640,480
35,3483,301,105,93,48,350.0,112.5,0.9327620267868042,0.9609507918357849,0,0,640,480
36,1982,452,315,59,54,490.0,352.5,0.93031245470047,0.9653121829032898,0,0,640,480
37,3018,430,0,99,58,470.0,22.5,0.9288944005966187,0.967994749546051,0,0,640,480
38,3116,252,4,192,69,430.0,7.5,0.9240877628326416,0.9717280864715576,0,0,640,480
39,3155,107,180,12,298,110.0,472.5,0.9223122000694275,0.955500602722168,0,0,640,480
40,1180,527,0,19,72,530.0,22.5,0.9221319556236267,0.9682539701461792,0,0,640,480
41,1253,300,315,65,34,330.0,337.5,0.9188507199287415,0.9567610025405884,0,0,640,480
42,398,355,409,65,8,370.0,412.5,0.9155899286270142,0.95110023021698,0,0,640,480
43,74,608,90,7,11,610.0,97.5,0.8985666632652283,0.9866666793823242,0,0,640,480
44,76,450,106,10,9,450.0,112.5,0.8880588412284851,0.9615384340286255,0,0,640,480
45,494,623,412,16,31,630.0,427.5,0.8817539215087891,0.9586614370346069,0,0,640,480
46,1109,472,405,59,67,510.0,457.5,0.8808587789535522,0.9502183198928833,0,0,640,480
