id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,54105,0,0,115,478,110.0,442.5,1.0167254209518433,0.9943270683288574,0,0,640,480
1,126736,140,9,458,456,370.0,427.5,1.0146703720092773,0.9787998199462891,0,0,640,480
2,42624,200,148,302,251,370.0,232.5,1.0109655857086182,0.9741685390472412,0,0,640,480
3,54240,0,0,639,478,10.0,7.5,1.0107955932617188,0.9754289388656616,0,0,640,480
4,2972,407,114,66,64,410.0,157.5,1.006797432899475,0.9866355061531067,0,0,640,480
5,1441,218,149,55,50,270.0,157.5,1.0062304735183716,0.9910283088684082,0,0,640,480
6,1629,387,80,54,46,390.0,97.5,1.0059120655059814,0.9938725233078003,0,0,640,480
7,1441,236,149,37,50,250.0,157.5,1.0045963525772095,0.9896480441093445,0,0,640,480
8,576,460,160,25,27,470.0,172.5,1.000194787979126,0.9896551966667175,0,0,640,480
9,1512,340,82,46,52,350.0,97.5,0.9980514645576477,0.9901445508003235,0,0,640,480
10,2966,353,114,120,64,430.0,127.5,0.9980380535125732,0.9839518666267395,0,0,640,480
11,410,459,188,22,22,470.0,187.5,0.9964781403541565,0.9576470851898193,0,0,640,480
12,521,200,0,31,25,230.0,22.5,0.9958948493003845,0.9961758852005005,0,0,640,480
13,3033,282,149,64,79,330.0,202.5,0.9945000410079956,0.9859016537666321,0,0,640,480
14,2327,352,114,57,61,390.0,157.5,0.9932669997215271,0.9804587960243225,0,0,640,480
15,1104,300,280,41,40,330.0,292.5,0.9904422163963318,0.9820466637611389,0,0,640,480
16,1488,272,131,49,59,310.0,157.5,0.9868040084838867,0.9813829660415649,0,0,640,480
17,2272,288,74,52,67,310.0,112.5,0.9858085513114929,0.9877461791038513,0,0,640,480
18,181,216,169,13,14,230.0,172.5,0.9854965806007385,0.9890710115432739,0,0,640,480
19,1400,420,230,30,87,430.0,307.5,0.9827738404273987,0.9698033928871155,0,0,640,480
20,1090,464,290,39,50,490.0,307.5,0.9822662472724915,0.9809264540672302,0,0,640,480
21,297,185,467,27,12,210.0,472.5,0.980428159236908,0.9932885766029358,0,0,640,480
22,4305,315,285,85,84,370.0,307.5,0.9787784218788147,0.9800091981887817,0,0,640,480
23,531,185,455,31,24,210.0,457.5,0.9786452054977417,0.9887640476226807,0,0,640,480
24,182,200,224,14,22,210.0,232.5,0.9784165620803833,0.989130437374115,0,0,640,480
25,645,97,0,23,51,110.0,37.5,0.9751067757606506,0.9664633870124817,0,0,640,480
26,3841,499,11,102,171,550.0,22.5,0.974712610244751,0.9743326306343079,0,0,640,480
27,3140,340,80,100,93,350.0,112.5,0.9746301174163818,0.9761006236076355,0,0,640,480
28,511,436,184,21,27,450.0,187.5,0.974351167678833,0.9922027587890625,0,0,640,480
29,864,374,225,24,48,390.0,262.5,0.9741045832633972,0.9804597496986389,0,0,640,480
30,1398,298,238,44,82,310.0,292.5,0.9716259241104126,0.957402229309082,0,0,640,480
31,3141,340,80,100,54,350.0,127.5,0.9707601070404053,0.977337121963501,0,0,640,480
32,370,272,465,25,14,290.0,472.5,0.9671189188957214,0.9761273264884949,0,0,640,480
33,132,249,326,16,14,250.0,337.5,0.9610815644264221,0.9848484992980957,0,0,640,480
34,530,355,151,23,28,370.0,157.5,0.9566496014595032,0.9814126491546631,0,0,640,480
35,1142,431,308,33,58,450.0,337.5,0.9561980366706848,0.9646551609039307,0,0,640,480
36,3251,423,209,59,93,470.0,232.5,0.9545934200286865,0.958069384098053,0,0,640,480
37,512,299,235,23,30,310.0,247.5,0.954118549823761,0.9844961166381836,0,0,640,480
38,535,219,250,51,31,250.0,262.5,0.9539404511451721,0.9869888424873352,0,0,640,480
39,1442,97,0,26,125,110.0,37.5,0.9524844884872437,0.9760765433311462,0,0,640,480
40,3322,631,0,8,478,630.0,457.5,0.9520919322967529,0.97050940990448,0,0,640,480
41,1005,458,160,27,50,470.0,172.5,0.9514162540435791,0.968565821647644,0,0,640,480
42,2768,278,305,49,94,290.0,352.5,0.9512385725975037,0.9708288908004761,0,0,640,480
