id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,39590,329,15,278,299,470.0,187.5,1.0470950603485107,0.967509388923645,0,0,640,480
1,34063,168,44,246,257,290.0,52.5,1.0246341228485107,0.9761124849319458,0,0,640,480
2,74854,171,15,438,302,330.0,142.5,1.009962797164917,0.9616497755050659,0,0,640,480
3,118213,152,2,461,458,230.0,22.5,1.0068027973175049,0.9610596299171448,0,0,640,480
4,31882,44,0,73,478,50.0,22.5,1.0054875612258911,0.9900773763656616,0,0,640,480
5,2962,0,420,52,58,10.0,457.5,1.00048828125,0.9932818412780762,0,0,640,480
6,10461,0,0,47,234,10.0,202.5,0.9955115914344788,0.9942802786827087,0,0,640,480
7,262,195,0,24,14,210.0,7.5,0.9927211403846741,0.9848484992980957,0,0,640,480
8,1212,129,114,28,49,130.0,127.5,0.9923369288444519,0.9885151982307434,0,0,640,480
9,2269,328,14,45,92,330.0,22.5,0.9921153783798218,0.9864451289176941,0,0,640,480
10,1254,128,71,36,37,130.0,97.5,0.9911672472953796,0.9928514957427979,0,0,640,480
11,738,127,0,39,19,130.0,7.5,0.9901923537254333,0.9838274717330933,0,0,640,480
12,17403,0,0,51,424,10.0,202.5,0.9850294589996338,0.9803498387336731,0,0,640,480
13,1215,129,77,34,86,130.0,142.5,0.9843352437019348,0.9844897985458374,0,0,640,480
14,584,130,157,22,30,150.0,172.5,0.977996289730072,0.9897959232330322,0,0,640,480
15,219,166,0,12,17,170.0,7.5,0.9755955338478088,0.9638009071350098,0,0,640,480
16,73,244,4,7,10,250.0,7.5,0.9734440445899963,0.9863013625144958,0,0,640,480
17,1420,506,254,51,53,550.0,292.5,0.9731681942939758,0.9748603105545044,0,0,640,480
18,1616,256,292,51,46,270.0,322.5,0.9724648594856262,0.959829568862915,0,0,640,480
19,3025,431,197,108,84,510.0,277.5,0.9712506532669067,0.9665040373802185,0,0,640,480
20,303,171,94,15,25,170.0,112.5,0.9711247682571411,0.9869281053543091,0,0,640,480
21,1250,466,0,138,13,590.0,7.5,0.9709840416908264,0.9621450901031494,0,0,640,480
22,471,505,67,13,71,510.0,82.5,0.9709834456443787,0.9852631688117981,0,0,640,480
23,97,387,273,9,14,390.0,277.5,0.969961404800415,0.9696969985961914,0,0,640,480
24,1432,520,123,38,59,550.0,142.5,0.9697449803352356,0.9630390405654907,0,0,640,480
25,306,131,291,21,14,150.0,292.5,0.9685696959495544,0.9805194735527039,0,0,640,480
26,2413,127,17,64,55,130.0,37.5,0.9677978754043579,0.9726753830909729,0,0,640,480
27,2795,365,220,127,76,490.0,262.5,0.9656608700752258,0.9642606973648071,0,0,640,480
28,6838,0,277,51,146,10.0,322.5,0.9653963446617126,0.9820289611816406,0,0,640,480
29,2754,435,220,57,76,450.0,277.5,0.9649456143379211,0.9760028719902039,0,0,640,480
30,3001,451,388,150,80,530.0,457.5,0.9646303057670593,0.9589576721191406,0,0,640,480
31,1692,237,214,47,70,250.0,262.5,0.9641714692115784,0.9708454608917236,0,0,640,480
32,76,226,0,8,8,230.0,7.5,0.9641258120536804,0.9736841917037964,0,0,640,480
33,663,96,0,28,53,110.0,37.5,0.9639117121696472,0.9805389046669006,0,0,640,480
34,2732,0,223,47,80,30.0,262.5,0.963901162147522,0.9829710125923157,0,0,640,480
35,932,547,11,56,50,590.0,22.5,0.9629382491111755,0.9673340320587158,0,0,640,480
36,73,223,231,13,6,230.0,232.5,0.9614203572273254,0.9729729890823364,0,0,640,480
37,363,178,0,23,17,190.0,7.5,0.9580419659614563,0.9863760471343994,0,0,640,480
38,270,193,78,19,17,210.0,82.5,0.9574018120765686,0.9889705777168274,0,0,640,480
39,155,167,164,31,11,170.0,172.5,0.9562806487083435,0.9871794581413269,0,0,640,480
40,1192,439,160,53,37,450.0,187.5,0.9559714794158936,0.9533169269561768,0,0,640,480
41,2107,130,184,21,102,130.0,217.5,0.9530616402626038,0.952602207660675,0,0,640,480
42,151,128,109,30,4,150.0,112.5,0.9528173208236694,0.9934210777282715,0,0,640,480
43,525,441,132,16,48,450.0,172.5,0.9506357312202454,0.9793621301651001,0,0,640,480
44,3741,237,215,70,122,250.0,262.5,0.9491150379180908,0.9617701172828674,0,0,640,480
45,2226,469,0,135,66,530.0,7.5,0.9466924667358398,0.9817615747451782,0,0,640,480
46,836,0,247,20,57,10.0,262.5,0.9434548020362854,0.9600939154624939,0,0,640,480
47,1454,147,17,44,55,150.0,37.5,0.942025899887085,0.9741672277450562,0,0,640,480
48,5815,0,223,52,255,50.0,442.5,0.9418932199478149,0.9690303206443787,0,0,640,480
49,75,428,255,9,11,430.0,262.5,0.9399945139884949,0.9866666793823242,0,0,640,480
50,314,517,107,41,30,550.0,127.5,0.9375869631767273,0.9811320900917053,0,0,640,480
51,1029,97,0,29,125,110.0,22.5,0.9338033199310303,0.9646271467208862,0,0,640,480
