id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,53200,226,34,352,349,490.0,307.5,1.0193097591400146,0.9591262340545654,0,0,640,480
1,49548,0,0,106,478,90.0,127.5,1.0192933082580566,0.9883784055709839,0,0,640,480
2,15329,269,195,121,205,290.0,277.5,1.0136611461639404,0.990847110748291,0,0,640,480
3,2178,183,40,47,49,190.0,52.5,1.0062367916107178,0.9963319301605225,0,0,640,480
4,1785,283,154,48,47,330.0,172.5,1.0051885843276978,0.9882878065109253,0,0,640,480
5,2933,473,381,65,63,530.0,397.5,1.0027403831481934,0.9891709089279175,0,0,640,480
6,23273,220,1,263,200,330.0,97.5,1.0023009777069092,0.9690290093421936,0,0,640,480
7,12270,301,381,150,87,310.0,442.5,1.0002840757369995,0.9694000482559204,0,0,640,480
8,2203,129,37,44,51,130.0,67.5,0.99928218126297,0.9873589277267456,0,0,640,480
9,8002,384,220,146,71,430.0,232.5,0.9886437058448792,0.9647506475448608,0,0,640,480
10,2538,354,4,129,67,430.0,7.5,0.9837853908538818,0.9708850979804993,0,0,640,480
11,2075,492,383,46,61,510.0,397.5,0.9837620854377747,0.972420334815979,0,0,640,480
12,978,486,173,31,38,510.0,187.5,0.9812453389167786,0.9877924919128418,0,0,640,480
13,904,189,414,42,65,210.0,442.5,0.9794248342514038,0.9792349934577942,0,0,640,480
14,27391,451,12,153,465,570.0,112.5,0.9789092540740967,0.958186149597168,0,0,640,480
15,55749,0,0,639,478,90.0,82.5,0.9766836166381836,0.9671076536178589,0,0,640,480
16,1415,384,237,42,50,390.0,262.5,0.9749532341957092,0.972841203212738,0,0,640,480
17,6245,102,0,20,478,110.0,412.5,0.9741804599761963,0.9518674612045288,0,0,640,480
18,148,289,73,12,15,290.0,82.5,0.9741643667221069,0.9864864945411682,0,0,640,480
19,2154,334,8,117,30,350.0,22.5,0.9740828275680542,0.981149435043335,0,0,640,480
20,171,306,219,16,15,310.0,232.5,0.9738688468933105,0.988304078578949,0,0,640,480
21,293,468,72,23,24,490.0,82.5,0.971211314201355,0.9864406585693359,0,0,640,480
22,517,132,181,24,23,150.0,187.5,0.9703180193901062,0.9923076629638672,0,0,640,480
23,559,417,11,34,21,430.0,22.5,0.9697967171669006,0.9698046445846558,0,0,640,480
24,313,463,247,24,18,470.0,247.5,0.9669886231422424,0.9778481125831604,0,0,640,480
25,8217,384,187,146,105,490.0,262.5,0.9664963483810425,0.9528727531433105,0,0,640,480
26,7972,372,72,109,143,450.0,172.5,0.9663032293319702,0.966362714767456,0,0,640,480
27,1903,371,126,42,90,390.0,142.5,0.9647400379180908,0.9658914804458618,0,0,640,480
28,651,97,0,29,54,110.0,37.5,0.9647038578987122,0.9817351698875427,0,0,640,480
29,55390,0,0,218,478,10.0,412.5,0.9643195867538452,0.9833604693412781,0,0,640,480
30,2212,255,138,77,63,330.0,172.5,0.9640012979507446,0.9538664221763611,0,0,640,480
31,2530,132,206,48,62,170.0,247.5,0.9634286761283875,0.9757053256034851,0,0,640,480
32,297,323,424,17,19,330.0,442.5,0.9629552364349365,0.9966443181037903,0,0,640,480
33,22936,220,1,261,385,290.0,22.5,0.9627020359039307,0.9670499563217163,0,0,640,480
34,253,253,63,23,18,270.0,67.5,0.9616827368736267,0.98046875,0,0,640,480
35,591,323,424,17,42,330.0,442.5,0.961315393447876,0.9717137813568115,0,0,640,480
36,3301,150,10,111,116,190.0,22.5,0.9583204984664917,0.9510530829429626,0,0,640,480
37,240,269,108,27,30,290.0,112.5,0.9578112959861755,0.9793388247489929,0,0,640,480
38,427,287,138,28,27,290.0,157.5,0.9568883180618286,0.9837586879730225,0,0,640,480
39,3306,150,10,111,70,210.0,22.5,0.9568379521369934,0.9517751336097717,0,0,640,480
40,261,422,153,16,17,430.0,157.5,0.9514053463935852,0.9770992398262024,0,0,640,480
41,5960,395,72,86,123,470.0,157.5,0.9497129321098328,0.9620440602302551,0,0,640,480
42,176,238,42,17,11,250.0,52.5,0.949558436870575,0.9666666388511658,0,0,640,480
43,268,323,445,15,21,330.0,457.5,0.9482460618019104,0.9599999785423279,0,0,640,480
44,100,243,341,8,12,250.0,352.5,0.9480902552604675,0.9900990128517151,0,0,640,480
45,819,473,381,37,42,490.0,382.5,0.9470800757408142,0.9627851247787476,0,0,640,480
46,510,233,56,35,34,250.0,67.5,0.9468598961830139,0.9653179049491882,0,0,640,480
47,177,429,124,12,18,430.0,127.5,0.9461938738822937,0.9775280952453613,0,0,640,480
48,416,506,220,32,25,530.0,232.5,0.945562481880188,0.9647887349128723,0,0,640,480
49,388,479,0,31,33,490.0,22.5,0.9455491304397583,0.9872123003005981,0,0,640,480
50,1642,97,0,30,125,110.0,37.5,0.9453072547912598,0.9734939932823181,0,0,640,480
51,2183,334,8,117,45,350.0,37.5,0.9452695846557617,0.9599820375442505,0,0,640,480
52,499,435,69,24,29,450.0,82.5,0.9448342323303223,0.9609375,0,0,640,480
53,10364,384,91,149,201,410.0,232.5,0.9438909292221069,0.9630084037780762,0,0,640,480
54,374,499,464,35,15,510.0,472.5,0.9435461163520813,0.9763779640197754,0,0,640,480
55,253,253,164,18,17,270.0,172.5,0.9433372616767883,0.9728682041168213,0,0,640,480
56,2153,130,37,98,51,150.0,37.5,0.9397174119949341,0.970802903175354,0,0,640,480
57,218,365,160,19,21,370.0,172.5,0.9395350217819214,0.9818181991577148,0,0,640,480
58,22737,146,282,153,194,210.0,427.5,0.939089834690094,0.9508154392242432,0,0,640,480
59,357,477,142,23,30,490.0,157.5,0.9385726451873779,0.9698629975318909,0,0,640,480
60,1269,132,341,116,15,170.0,352.5,0.9368600845336914,0.959876537322998,0,0,640,480
61,14863,495,0,139,478,610.0,112.5,0.9334650635719299,0.956666886806488,0,0,640,480
62,217,276,40,14,21,290.0,52.5,0.9241028428077698,0.9683257937431335,0,0,640,480
63,342,288,138,27,18,310.0,142.5,0.92262202501297,0.9769452214241028,0,0,640,480
64,201,328,124,14,20,330.0,127.5,0.9204901456832886,0.9754902124404907,0,0,640,480
65,855,530,466,73,13,550.0,472.5,0.9202056527137756,0.9756662845611572,0,0,640,480
66,558,272,131,23,37,290.0,142.5,0.9188632369041443,0.9609929323196411,0,0,640,480
67,3514,131,95,44,88,150.0,142.5,0.9185907244682312,0.9502915740013123,0,0,640,480
68,387,253,64,49,23,270.0,67.5,0.9185203313827515,0.9503722190856934,0,0,640,480
69,2701,510,422,90,56,530.0,442.5,0.9090152382850647,0.976190447807312,0,0,640,480
70,95,507,193,11,12,510.0,202.5,0.8877691626548767,0.9587628841400146,0,0,640,480
71,403,365,155,26,25,370.0,172.5,0.8867601156234741,0.9661017060279846,0,0,640,480
72,1347,476,143,42,67,510.0,187.5,0.8861942291259766,0.9579710364341736,0,0,640,480
