id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,102831,219,59,347,346,550.0,367.5,1.0254309177398682,0.9869979619979858,0,0,640,480
1,7649,325,182,100,96,370.0,247.5,1.017831563949585,0.9914017915725708,0,0,640,480
2,7980,622,0,17,478,630.0,472.5,1.0084381103515625,0.9719822406768799,0,0,640,480
3,14128,0,0,43,478,10.0,187.5,1.0067534446716309,0.9927331805229187,0,0,640,480
4,35440,16,0,91,478,30.0,22.5,1.0026658773422241,0.9883544445037842,0,0,640,480
5,48235,134,13,156,459,250.0,397.5,1.0023001432418823,0.9750056266784668,0,0,640,480
6,6989,288,12,151,52,390.0,22.5,0.9906848073005676,0.9845126271247864,0,0,640,480
7,42843,16,0,623,478,70.0,277.5,0.9893018007278442,0.9787175059318542,0,0,640,480
8,48316,134,12,434,459,170.0,22.5,0.9824671745300293,0.9783564209938049,0,0,640,480
9,412,430,377,23,21,450.0,397.5,0.9802963733673096,0.9927361011505127,0,0,640,480
10,9802,292,401,150,70,350.0,457.5,0.9787610173225403,0.9877219796180725,0,0,640,480
11,28008,441,14,150,454,570.0,37.5,0.9725523591041565,0.9725433588027954,0,0,640,480
12,8020,443,374,113,93,530.0,457.5,0.9669389724731445,0.9768187403678894,0,0,640,480
13,28040,321,15,270,453,570.0,412.5,0.9667525887489319,0.967763364315033,0,0,640,480
14,3384,340,201,71,62,350.0,247.5,0.9652435183525085,0.9625869989395142,0,0,640,480
15,1274,118,110,100,95,150.0,127.5,0.963757336139679,0.9585889577865601,0,0,640,480
16,604,83,0,24,53,90.0,37.5,0.9531533718109131,0.9594155550003052,0,0,640,480
17,2167,441,14,148,16,550.0,22.5,0.9503082633018494,0.9519532918930054,0,0,640,480
18,252,398,36,18,17,410.0,52.5,0.9452537298202515,0.96875,0,0,640,480
19,6329,156,156,21,314,170.0,337.5,0.9408232569694519,0.9732478260993958,0,0,640,480
20,16620,288,12,154,459,310.0,22.5,0.9390047788619995,0.955887496471405,0,0,640,480
21,310,402,429,12,37,410.0,457.5,0.9355970621109009,0.9522293210029602,0,0,640,480
22,14359,0,0,86,478,30.0,322.5,0.9252307415008545,0.9770714640617371,0,0,640,480
23,4045,106,129,16,349,110.0,277.5,0.9235565066337585,0.9569944143295288,0,0,640,480
24,5671,129,0,473,15,170.0,7.5,0.9225627779960632,0.9505494236946106,0,0,640,480
25,1479,83,0,29,128,110.0,82.5,0.9003298282623291,0.9537648558616638,0,0,640,480
26,239,315,449,18,15,330.0,457.5,0.8906112909317017,0.9709543585777283,0,0,640,480
