id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,55001,0,0,117,478,110.0,67.5,1.0192922353744507,0.9895544648170471,0,0,640,480
1,11668,243,105,159,162,310.0,202.5,1.0134925842285156,0.9851940274238586,0,0,640,480
2,136350,152,3,466,459,530.0,112.5,1.0108561515808105,0.9814104437828064,0,0,640,480
3,55003,0,0,181,478,10.0,142.5,1.0037857294082642,0.9887313842773438,0,0,640,480
4,19336,159,266,215,137,250.0,352.5,0.9989622831344604,0.9806312918663025,0,0,640,480
5,9907,158,266,190,73,170.0,322.5,0.9969720244407654,0.9792208075523376,0,0,640,480
6,862,196,439,39,39,230.0,457.5,0.9927444458007812,0.9873563051223755,0,0,640,480
7,610,202,439,34,28,210.0,457.5,0.9913051724433899,0.9869494438171387,0,0,640,480
8,399,332,182,22,23,350.0,187.5,0.9895144104957581,0.9925373196601868,0,0,640,480
9,424,322,131,31,21,350.0,142.5,0.9875990152359009,0.9882352948188782,0,0,640,480
10,2851,425,340,66,65,430.0,367.5,0.9862627387046814,0.9819004535675049,0,0,640,480
11,1720,354,256,40,56,390.0,307.5,0.9848922491073608,0.9725086092948914,0,0,640,480
12,2284,353,256,55,71,370.0,277.5,0.9835376739501953,0.9792027473449707,0,0,640,480
13,3642,398,159,81,78,410.0,202.5,0.982606053352356,0.9833742380142212,0,0,640,480
14,586,431,182,29,29,450.0,202.5,0.9801684021949768,0.9881154298782349,0,0,640,480
15,8120,234,323,141,80,290.0,337.5,0.9795305728912354,0.9559178948402405,0,0,640,480
16,203,218,0,25,8,230.0,7.5,0.9792320728302002,0.9950739145278931,0,0,640,480
17,286,195,468,28,11,210.0,472.5,0.9779989123344421,0.9896193742752075,0,0,640,480
18,4265,398,211,41,154,430.0,262.5,0.9767723083496094,0.9804878234863281,0,0,640,480
19,517,555,14,48,26,590.0,22.5,0.9751235842704773,0.9752380847930908,0,0,640,480
20,1981,447,259,57,62,470.0,292.5,0.9738425016403198,0.9764999747276306,0,0,640,480
21,1107,458,360,68,58,510.0,367.5,0.9736526012420654,0.9767025113105774,0,0,640,480
22,660,444,325,38,30,470.0,337.5,0.9729769825935364,0.9864661693572998,0,0,640,480
23,775,387,349,37,31,410.0,367.5,0.9707340598106384,0.9770700931549072,0,0,640,480
24,1523,299,455,152,16,310.0,457.5,0.969752311706543,0.9590268731117249,0,0,640,480
25,500,301,156,20,40,310.0,172.5,0.9689515233039856,0.9783037304878235,0,0,640,480
26,191,328,212,14,16,330.0,217.5,0.9687113761901855,0.9895833134651184,0,0,640,480
27,2106,356,307,60,50,410.0,322.5,0.9685116410255432,0.9704225063323975,0,0,640,480
28,563,377,294,31,33,390.0,322.5,0.9635457396507263,0.9754385948181152,0,0,640,480
29,3686,243,192,97,76,310.0,262.5,0.9622453451156616,0.9576564431190491,0,0,640,480
30,2445,345,216,60,78,370.0,232.5,0.9595566987991333,0.9689014554023743,0,0,640,480
31,385,256,202,19,25,270.0,217.5,0.9580318331718445,0.9541984796524048,0,0,640,480
32,527,367,148,36,40,390.0,172.5,0.9575506448745728,0.9773585200309753,0,0,640,480
33,666,98,0,26,52,110.0,37.5,0.9548420906066895,0.9718934893608093,0,0,640,480
34,50,244,273,9,5,250.0,277.5,0.9525583982467651,1.0,0,0,640,480
35,435,215,339,28,22,230.0,352.5,0.9437807202339172,0.9638826251029968,0,0,640,480
36,1670,98,0,29,125,110.0,37.5,0.9435204267501831,0.9610159397125244,0,0,640,480
37,485,481,290,23,31,490.0,292.5,0.9431495070457458,0.9695122241973877,0,0,640,480
38,1465,448,260,37,60,470.0,307.5,0.94002366065979,0.9520958065986633,0,0,640,480
39,3641,387,339,104,66,450.0,382.5,0.938770055770874,0.9734345078468323,0,0,640,480
40,453,375,163,28,25,390.0,172.5,0.9384174942970276,0.9759825468063354,0,0,640,480
41,430,279,208,25,22,290.0,217.5,0.9333041906356812,0.9722864031791687,0,0,640,480
42,396,434,224,18,32,450.0,232.5,0.9308424592018127,0.9749373197555542,0,0,640,480
43,265,391,182,7,38,390.0,202.5,0.9268906116485596,0.9702602028846741,0,0,640,480
44,1340,226,443,72,24,270.0,457.5,0.9264060258865356,0.9829503297805786,0,0,640,480
45,139,284,208,11,14,290.0,217.5,0.9259702563285828,0.9716312289237976,0,0,640,480
46,1047,435,260,27,77,450.0,307.5,0.922122061252594,0.9607109427452087,0,0,640,480
47,245,272,350,28,24,290.0,367.5,0.9208190441131592,0.9638554453849792,0,0,640,480
48,7288,398,211,93,193,410.0,277.5,0.9124740362167358,0.9663118124008179,0,0,640,480
49,854,272,304,80,70,310.0,352.5,0.9030619263648987,0.9531428813934326,0,0,640,480
