id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,28990,311,230,215,213,430.0,277.5,1.0320611000061035,0.9786253571510315,0,0,640,480
1,54485,0,0,116,478,30.0,7.5,1.022249698638916,0.9913428425788879,0,0,640,480
2,161767,135,2,468,455,270.0,142.5,1.0126093626022339,0.9805271029472351,0,0,640,480
3,54942,0,0,221,478,10.0,292.5,1.008959412574768,0.9886022210121155,0,0,640,480
4,55087,0,0,639,478,90.0,277.5,1.0064131021499634,0.9692784547805786,0,0,640,480
5,1105,482,230,44,35,490.0,247.5,0.9955437779426575,0.9856114983558655,0,0,640,480
6,3574,561,15,42,179,590.0,127.5,0.9929806590080261,0.9734586477279663,0,0,640,480
7,762,545,0,58,15,570.0,7.5,0.981126606464386,0.9921466112136841,0,0,640,480
8,5608,452,390,148,79,510.0,442.5,0.9802958965301514,0.9713984727859497,0,0,640,480
9,1123,356,306,35,43,370.0,322.5,0.9789063930511475,0.9658792614936829,0,0,640,480
10,5640,452,18,149,451,530.0,457.5,0.9785022139549255,0.9610794186592102,0,0,640,480
11,640,386,245,30,37,410.0,277.5,0.9745650291442871,0.9708141088485718,0,0,640,480
12,591,197,453,34,26,210.0,472.5,0.9718266725540161,0.9832496047019958,0,0,640,480
13,287,197,468,28,11,210.0,472.5,0.9664229154586792,0.9794520735740662,0,0,640,480
14,208,211,0,25,8,230.0,7.5,0.9656814336776733,0.9810426831245422,0,0,640,480
15,531,98,0,19,45,110.0,22.5,0.9645040035247803,0.983208954334259,0,0,640,480
16,530,358,398,25,29,370.0,412.5,0.9610958695411682,0.9536178112030029,0,0,640,480
17,2318,299,449,151,21,370.0,457.5,0.9603297710418701,0.9821048378944397,0,0,640,480
18,1163,459,236,45,41,470.0,262.5,0.9560429453849792,0.9611814618110657,0,0,640,480
19,1625,450,345,61,38,510.0,367.5,0.9552823305130005,0.9673518538475037,0,0,640,480
20,940,271,118,28,46,290.0,157.5,0.9541688561439514,0.9831578731536865,0,0,640,480
21,1001,322,381,47,42,330.0,397.5,0.9448835253715515,0.9512194991111755,0,0,640,480
22,890,222,467,75,12,250.0,472.5,0.9439094662666321,0.9557031989097595,0,0,640,480
23,412,453,269,29,18,470.0,277.5,0.9362862706184387,0.9689737558364868,0,0,640,480
24,645,98,0,25,52,110.0,22.5,0.9278826713562012,0.9559270739555359,0,0,640,480
25,569,374,363,27,27,390.0,382.5,0.9245298504829407,0.953687846660614,0,0,640,480
26,434,211,0,31,21,230.0,7.5,0.9172552824020386,0.9773755669593811,0,0,640,480
27,2289,455,230,71,46,510.0,247.5,0.9115160703659058,0.9532511830329895,0,0,640,480
28,1630,98,0,28,126,110.0,22.5,0.9108172655105591,0.9541939496994019,0,0,640,480
29,160,409,453,12,14,410.0,457.5,0.910169780254364,0.9631901979446411,0,0,640,480
30,335,485,314,16,25,490.0,337.5,0.9066706299781799,0.9507246613502502,0,0,640,480
31,423,383,386,28,20,390.0,397.5,0.9021885991096497,0.9557109475135803,0,0,640,480
