id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,99284,200,57,344,410,530.0,157.5,1.0273514986038208,0.9875497817993164,0,0,640,480
1,54108,0,0,115,478,110.0,82.5,1.021071434020996,0.9891088604927063,0,0,640,480
2,2108,267,208,55,51,270.0,247.5,1.0114307403564453,0.9933868646621704,0,0,640,480
3,55240,0,0,639,478,110.0,142.5,1.0098122358322144,0.9514839053153992,0,0,640,480
4,2484,389,243,63,53,450.0,247.5,1.0064152479171753,0.9903807640075684,0,0,640,480
5,39059,450,13,151,455,510.0,427.5,1.0043717622756958,0.9843801856040955,0,0,640,480
6,2009,367,191,66,47,390.0,217.5,1.0003091096878052,0.9896039366722107,0,0,640,480
7,2501,384,124,58,67,430.0,187.5,0.9995269775390625,0.9892644286155701,0,0,640,480
8,7158,297,10,153,48,310.0,37.5,0.9991099834442139,0.9938786625862122,0,0,640,480
9,3898,384,124,102,67,430.0,172.5,0.9971188306808472,0.9855146408081055,0,0,640,480
10,1377,458,87,47,43,470.0,97.5,0.997085690498352,0.9877256155014038,0,0,640,480
11,10178,298,401,150,69,310.0,427.5,0.9959967732429504,0.9921668171882629,0,0,640,480
12,829,280,10,16,51,290.0,52.5,0.993053138256073,0.979689359664917,0,0,640,480
13,1375,443,147,43,39,450.0,157.5,0.9922892451286316,0.9877433180809021,0,0,640,480
14,2099,518,159,26,99,530.0,187.5,0.9906384944915771,0.9788632988929749,0,0,640,480
15,3671,281,0,321,14,410.0,7.5,0.9872217178344727,0.9853935837745667,0,0,640,480
16,913,397,196,36,42,410.0,232.5,0.9866352677345276,0.9720430374145508,0,0,640,480
17,38483,321,14,279,454,450.0,427.5,0.985493540763855,0.9796533584594727,0,0,640,480
18,269,186,468,26,11,210.0,472.5,0.9821967482566833,0.9888476133346558,0,0,640,480
19,1998,267,397,29,70,270.0,412.5,0.9801413416862488,0.9822221994400024,0,0,640,480
20,1254,198,0,44,70,210.0,22.5,0.979479193687439,0.9825535416603088,0,0,640,480
21,685,98,0,23,53,110.0,37.5,0.97483891248703,0.9797979593276978,0,0,640,480
22,206,197,0,25,9,210.0,7.5,0.9728923439979553,0.9622641801834106,0,0,640,480
23,1685,187,390,59,88,210.0,457.5,0.9728885293006897,0.9707431197166443,0,0,640,480
24,14595,598,0,35,478,610.0,7.5,0.9680846333503723,0.9675464630126953,0,0,640,480
25,239,320,426,15,19,330.0,442.5,0.9677600860595703,0.9916666746139526,0,0,640,480
26,632,519,160,22,33,530.0,172.5,0.967546284198761,0.9796556830406189,0,0,640,480
27,1405,386,147,100,39,450.0,172.5,0.9658048152923584,0.9592541456222534,0,0,640,480
28,3351,267,468,331,11,570.0,472.5,0.9636805057525635,0.9793449640274048,0,0,640,480
29,1073,367,191,45,45,390.0,202.5,0.9629010558128357,0.9824399352073669,0,0,640,480
30,1620,98,0,26,126,110.0,67.5,0.959749698638916,0.9731707572937012,0,0,640,480
31,673,209,468,58,11,250.0,472.5,0.9597107172012329,0.9632353186607361,0,0,640,480
32,224,320,36,15,18,330.0,37.5,0.9544116854667664,0.9911110997200012,0,0,640,480
33,232,407,35,15,17,410.0,37.5,0.9543140530586243,0.9914529919624329,0,0,640,480
34,896,110,51,14,75,110.0,67.5,0.9519258141517639,0.9680616855621338,0,0,640,480
35,665,141,115,59,54,150.0,127.5,0.9477830529212952,0.9762258529663086,0,0,640,480
36,203,422,380,16,15,430.0,382.5,0.9458180069923401,0.9567307829856873,0,0,640,480
37,634,522,222,21,35,530.0,247.5,0.943845808506012,0.9597523212432861,0,0,640,480
38,529,320,426,16,42,330.0,457.5,0.9432762861251831,0.9608938694000244,0,0,640,480
39,3949,368,124,118,111,430.0,127.5,0.9417731761932373,0.9592491984367371,0,0,640,480
40,3395,631,0,8,478,630.0,472.5,0.939745306968689,0.9670937657356262,0,0,640,480
41,209,406,429,14,17,410.0,442.5,0.933010995388031,0.9579439163208008,0,0,640,480
42,258,321,448,14,20,330.0,457.5,0.9205545783042908,0.9694656729698181,0,0,640,480
43,197,320,13,12,19,330.0,22.5,0.9163926243782043,0.9747474789619446,0,0,640,480
44,366,267,467,30,12,270.0,472.5,0.9160872101783752,0.9546666741371155,0,0,640,480
45,966,130,392,99,10,170.0,397.5,0.9013195037841797,0.9554656147956848,0,0,640,480
46,767,432,354,56,35,470.0,382.5,0.8896952867507935,0.9743918180465698,0,0,640,480
47,190,126,80,23,8,130.0,82.5,0.8880444765090942,0.9635416865348816,0,0,640,480
