id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,43277,2,0,114,478,10.0,412.5,1.016624927520752,0.9852543473243713,0,0,640,480
1,9425,0,0,88,234,30.0,22.5,1.0064408779144287,0.9923890233039856,0,0,640,480
2,39698,325,51,208,288,410.0,97.5,1.0041234493255615,0.968058705329895,0,0,640,480
3,121737,149,1,466,452,270.0,442.5,1.0037891864776611,0.9750779867172241,0,0,640,480
4,904,189,436,40,43,210.0,442.5,0.9914267063140869,0.9878587126731873,0,0,640,480
5,2441,298,449,151,20,350.0,457.5,0.988846480846405,0.982548713684082,0,0,640,480
6,781,350,56,39,28,370.0,67.5,0.9883036017417908,0.9860935807228088,0,0,640,480
7,817,429,218,29,42,450.0,247.5,0.9867967963218689,0.9818181991577148,0,0,640,480
8,1942,472,244,53,57,510.0,292.5,0.9854803681373596,0.9831288456916809,0,0,640,480
9,611,129,160,23,31,150.0,172.5,0.982721209526062,0.9918434023857117,0,0,640,480
10,329,470,218,29,23,490.0,232.5,0.9818761944770813,0.9848942756652832,0,0,640,480
11,743,543,12,59,32,570.0,22.5,0.9775488972663879,0.9667994976043701,0,0,640,480
12,386,311,37,23,33,330.0,52.5,0.9765685200691223,0.9974160194396973,0,0,640,480
13,2167,187,89,55,61,230.0,97.5,0.9760732054710388,0.9794988632202148,0,0,640,480
14,818,340,248,36,76,350.0,277.5,0.9752758145332336,0.9806996583938599,0,0,640,480
15,306,189,466,27,13,210.0,472.5,0.9732685685157776,0.9516128897666931,0,0,640,480
16,407,422,101,24,31,430.0,112.5,0.9721295237541199,0.9803921580314636,0,0,640,480
17,43666,2,0,637,478,10.0,247.5,0.9714338779449463,0.9709329605102539,0,0,640,480
18,831,338,206,38,118,370.0,322.5,0.9711175560951233,0.9762752056121826,0,0,640,480
19,9544,0,0,88,408,10.0,217.5,0.9687394499778748,0.9713872671127319,0,0,640,480
20,4025,451,359,149,107,510.0,457.5,0.9685397148132324,0.964093804359436,0,0,640,480
21,359,345,135,21,25,350.0,142.5,0.9680813550949097,0.9779005646705627,0,0,640,480
22,645,96,0,28,52,110.0,37.5,0.9680265784263611,0.9800613522529602,0,0,640,480
23,1615,96,0,30,125,110.0,37.5,0.9676603078842163,0.9592705368995667,0,0,640,480
24,631,196,435,34,32,210.0,457.5,0.9660704731941223,0.9764890074729919,0,0,640,480
25,427,426,168,21,29,430.0,172.5,0.9651737213134766,0.9747126698493958,0,0,640,480
26,1141,452,67,41,56,470.0,112.5,0.9630638360977173,0.9766637682914734,0,0,640,480
27,127,407,454,13,11,410.0,457.5,0.9629689455032349,0.961240291595459,0,0,640,480
28,1165,503,130,31,55,530.0,172.5,0.9608350992202759,0.9735945463180542,0,0,640,480
29,208,128,120,29,8,150.0,127.5,0.9607359766960144,0.9579439163208008,0,0,640,480
30,766,447,163,25,39,450.0,187.5,0.9603100419044495,0.9805951118469238,0,0,640,480
31,593,447,238,36,23,470.0,247.5,0.9598023295402527,0.9767441749572754,0,0,640,480
32,373,128,67,40,9,130.0,67.5,0.9589487910270691,0.9733333587646484,0,0,640,480
33,667,367,283,34,30,370.0,292.5,0.9576852321624756,0.9925373196601868,0,0,640,480
34,725,129,360,18,52,130.0,397.5,0.9567692875862122,0.9794801473617554,0,0,640,480
35,299,0,462,19,17,10.0,472.5,0.954684317111969,0.9867109656333923,0,0,640,480
36,937,231,209,26,59,250.0,262.5,0.9542477130889893,0.9728600978851318,0,0,640,480
37,648,485,212,36,26,510.0,217.5,0.9535195827484131,0.9817629456520081,0,0,640,480
38,143,345,196,19,19,350.0,202.5,0.9516598582267761,0.9860140085220337,0,0,640,480
39,1490,401,137,61,30,410.0,142.5,0.9508090019226074,0.9542483687400818,0,0,640,480
40,418,321,172,39,43,350.0,187.5,0.9499871134757996,0.9579439163208008,0,0,640,480
41,43,569,91,6,7,570.0,97.5,0.9492871761322021,0.9555555582046509,0,0,640,480
42,928,337,74,33,38,350.0,82.5,0.9482298493385315,0.9743863344192505,0,0,640,480
43,1098,129,280,21,55,150.0,322.5,0.946458637714386,0.9528889060020447,0,0,640,480
44,1409,287,184,39,134,310.0,292.5,0.9454889893531799,0.962421715259552,0,0,640,480
45,397,423,56,22,21,430.0,67.5,0.9454553723335266,0.9801489114761353,0,0,640,480
46,334,280,447,17,19,290.0,457.5,0.9449543356895447,1.0,0,0,640,480
47,418,260,11,52,54,290.0,52.5,0.9442223906517029,0.9718309640884399,0,0,640,480
48,198,262,297,8,30,270.0,307.5,0.9441010355949402,0.9850746393203735,0,0,640,480
49,522,335,200,18,58,350.0,232.5,0.9435985684394836,0.9698113203048706,0,0,640,480
50,895,468,167,33,38,490.0,187.5,0.942738950252533,0.9779492616653442,0,0,640,480
51,454,462,141,24,25,470.0,157.5,0.9388543963432312,0.9846827387809753,0,0,640,480
52,197,321,451,14,15,330.0,457.5,0.9376525282859802,0.9800000190734863,0,0,640,480
53,237,401,139,20,15,410.0,142.5,0.9330908060073853,0.9708333611488342,0,0,640,480
54,283,459,125,17,25,470.0,142.5,0.9328699111938477,0.9547038078308105,0,0,640,480
55,3065,631,0,8,478,630.0,457.5,0.9321857690811157,0.9614396095275879,0,0,640,480
56,1285,390,170,44,43,410.0,187.5,0.9306688904762268,0.9536826014518738,0,0,640,480
57,1942,423,267,49,62,450.0,307.5,0.9306322932243347,0.9686076045036316,0,0,640,480
58,730,332,144,26,41,350.0,172.5,0.9292053580284119,0.9674355387687683,0,0,640,480
59,908,0,408,19,71,10.0,457.5,0.9283239841461182,0.9583777785301208,0,0,640,480
60,30,105,186,6,4,110.0,187.5,0.927804708480835,0.9666666388511658,0,0,640,480
61,1114,362,216,49,41,390.0,232.5,0.9232533574104309,0.9620476365089417,0,0,640,480
62,646,0,408,15,57,10.0,457.5,0.9226503968238831,0.963302731513977,0,0,640,480
63,337,383,322,34,17,390.0,337.5,0.921209990978241,0.9567723274230957,0,0,640,480
64,444,300,280,22,68,310.0,337.5,0.9161327481269836,0.9668874144554138,0,0,640,480
65,1255,200,36,52,75,250.0,82.5,0.9146134853363037,0.9692671298980713,0,0,640,480
66,431,449,307,23,22,470.0,322.5,0.9118296504020691,0.9593679308891296,0,0,640,480
67,499,448,199,46,17,470.0,202.5,0.9103149771690369,0.9604743123054504,0,0,640,480
68,276,309,174,12,34,310.0,187.5,0.9046353697776794,0.9680851101875305,0,0,640,480
69,5691,370,267,102,72,430.0,292.5,0.9030309915542603,0.964156448841095,0,0,640,480
70,2209,325,57,64,57,370.0,67.5,0.8916285037994385,0.9500883221626282,0,0,640,480
