id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,43526,2,0,114,478,10.0,412.5,1.0213580131530762,0.9880351424217224,0,0,640,480
1,2791,449,298,68,67,490.0,337.5,1.013487696647644,0.9896723628044128,0,0,640,480
2,140142,147,2,456,449,310.0,232.5,1.0098282098770142,0.980424165725708,0,0,640,480
3,1574,489,78,40,50,510.0,82.5,1.0079646110534668,0.9811083078384399,0,0,640,480
4,2194,399,276,69,53,410.0,307.5,1.0038542747497559,0.9877606630325317,0,0,640,480
5,2703,423,180,57,79,450.0,202.5,1.003528356552124,0.987500011920929,0,0,640,480
6,1887,382,209,37,65,390.0,232.5,1.0034857988357544,0.9810625910758972,0,0,640,480
7,2140,401,146,67,49,410.0,187.5,1.0031683444976807,0.9874652028083801,0,0,640,480
8,731,313,212,38,30,330.0,232.5,1.0007901191711426,0.9823369383811951,0,0,640,480
9,2879,310,242,56,77,350.0,277.5,1.0006126165390015,0.9882556200027466,0,0,640,480
10,2273,329,323,63,56,350.0,352.5,0.9990731477737427,0.970550000667572,0,0,640,480
11,43925,2,0,637,478,110.0,472.5,0.9983124732971191,0.9730720520019531,0,0,640,480
12,843,187,438,37,41,210.0,472.5,0.997986912727356,0.9742690324783325,0,0,640,480
13,1784,381,344,54,59,410.0,397.5,0.9975247383117676,0.9866369962692261,0,0,640,480
14,2669,446,69,49,79,490.0,142.5,0.9944218397140503,0.9869791865348816,0,0,640,480
15,5501,474,139,50,169,510.0,217.5,0.9938768148422241,0.983026385307312,0,0,640,480
16,178,196,0,24,7,210.0,7.5,0.99330073595047,0.9888268113136292,0,0,640,480
17,9548,0,0,87,278,10.0,187.5,0.9928010106086731,0.9878112077713013,0,0,640,480
18,1252,372,281,28,60,390.0,307.5,0.9927124381065369,0.9888888597488403,0,0,640,480
19,2580,298,449,151,20,350.0,457.5,0.9925797581672668,0.9751338958740234,0,0,640,480
20,4848,401,146,79,113,450.0,202.5,0.986767053604126,0.9889208078384399,0,0,640,480
21,2627,489,78,72,60,490.0,97.5,0.9865201711654663,0.9590687155723572,0,0,640,480
22,576,129,167,19,30,130.0,187.5,0.9821707606315613,0.9948006868362427,0,0,640,480
23,1813,560,13,42,117,590.0,67.5,0.9820505976676941,0.9728112816810608,0,0,640,480
24,4276,478,140,46,127,490.0,247.5,0.9819798469543457,0.9771257042884827,0,0,640,480
25,1087,343,245,60,37,390.0,262.5,0.9810328483581543,0.9600363373756409,0,0,640,480
26,293,186,466,27,13,210.0,472.5,0.9796068072319031,0.989830493927002,0,0,640,480
27,4843,401,83,79,176,430.0,247.5,0.9795330762863159,0.9876897931098938,0,0,640,480
28,641,99,0,25,52,110.0,37.5,0.9770001173019409,0.9784615635871887,0,0,640,480
29,1068,0,351,18,128,10.0,472.5,0.974446713924408,0.955575704574585,0,0,640,480
30,583,193,438,31,29,210.0,457.5,0.9740704298019409,0.979626476764679,0,0,640,480
31,782,476,273,33,35,490.0,307.5,0.9724916219711304,0.9847328066825867,0,0,640,480
32,5381,446,69,115,78,470.0,82.5,0.9692022800445557,0.9705398082733154,0,0,640,480
33,2199,343,201,57,61,350.0,247.5,0.9683396220207214,0.973483145236969,0,0,640,480
34,831,517,302,38,38,550.0,322.5,0.9666059613227844,0.9844868779182434,0,0,640,480
35,85,364,196,15,7,370.0,202.5,0.9660683274269104,0.9882352948188782,0,0,640,480
36,799,527,94,34,44,550.0,112.5,0.95969557762146,0.9594594836235046,0,0,640,480
37,5647,450,16,151,450,530.0,442.5,0.959132194519043,0.9599236845970154,0,0,640,480
38,6038,509,150,51,167,530.0,277.5,0.9588261246681213,0.9677209258079529,0,0,640,480
39,5642,450,308,150,158,550.0,442.5,0.9581851363182068,0.9656135439872742,0,0,640,480
40,59,487,150,8,7,490.0,157.5,0.9574792981147766,0.9672130942344666,0,0,640,480
41,1073,349,256,54,26,370.0,262.5,0.9567505717277527,0.9502262473106384,0,0,640,480
