id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,84950,211,52,375,373,450.0,307.5,1.008579134941101,0.9811980724334717,0,0,640,480
1,8025,622,0,17,478,630.0,472.5,1.0054622888565063,0.9649165868759155,0,0,640,480
2,14150,0,0,43,478,10.0,127.5,1.0035852193832397,0.9942232966423035,0,0,640,480
3,35390,15,0,92,478,30.0,22.5,1.0014013051986694,0.9861898422241211,0,0,640,480
4,50360,134,14,156,458,230.0,412.5,0.9933973550796509,0.9657328724861145,0,0,640,480
5,24401,308,133,201,182,430.0,262.5,0.9918351173400879,0.9707937836647034,0,0,640,480
6,42717,16,0,623,478,70.0,352.5,0.991158127784729,0.975010335445404,0,0,640,480
7,9183,291,390,150,81,370.0,412.5,0.9881994724273682,0.9822760224342346,0,0,640,480
8,3372,312,236,74,80,370.0,277.5,0.9876514673233032,0.9858865141868591,0,0,640,480
9,6592,288,12,151,56,370.0,22.5,0.9867516160011292,0.9812593460083008,0,0,640,480
10,1143,337,153,41,35,350.0,187.5,0.9865525960922241,0.969905436038971,0,0,640,480
11,3961,419,235,89,72,450.0,292.5,0.9834171533584595,0.9777500033378601,0,0,640,480
12,559,448,138,23,28,470.0,157.5,0.9796386361122131,0.9840142130851746,0,0,640,480
13,15611,288,12,153,459,350.0,412.5,0.9779199361801147,0.9678478837013245,0,0,640,480
14,1865,428,171,67,49,450.0,187.5,0.9759296774864197,0.9787120819091797,0,0,640,480
15,50673,134,12,432,459,150.0,22.5,0.97362220287323,0.9797362089157104,0,0,640,480
16,4443,309,153,83,78,350.0,202.5,0.9734793901443481,0.9762169122695923,0,0,640,480
17,451,391,178,28,20,410.0,187.5,0.9660864472389221,0.9824561476707458,0,0,640,480
18,4282,371,198,104,73,390.0,262.5,0.9656223654747009,0.9611494541168213,0,0,640,480
19,2153,375,133,57,55,430.0,172.5,0.9609469771385193,0.9711538553237915,0,0,640,480
20,282,430,167,17,22,430.0,187.5,0.9598762392997742,0.9859648942947388,0,0,640,480
21,1363,119,110,106,98,150.0,127.5,0.9581719040870667,0.9630702137947083,0,0,640,480
22,7213,443,327,113,140,550.0,397.5,0.9516140818595886,0.954410195350647,0,0,640,480
23,1045,307,209,42,36,330.0,217.5,0.9498622417449951,0.9754485487937927,0,0,640,480
24,589,83,0,24,52,90.0,7.5,0.9459170699119568,0.9698996543884277,0,0,640,480
25,7244,443,276,125,191,550.0,427.5,0.9448517560958862,0.9513375163078308,0,0,640,480
26,12242,441,14,149,129,590.0,82.5,0.9348790049552917,0.9765656590461731,0,0,640,480
27,12247,441,14,149,194,590.0,112.5,0.9322967529296875,0.974886953830719,0,0,640,480
28,1491,83,0,29,128,110.0,97.5,0.9320942759513855,0.9632304906845093,0,0,640,480
29,26854,441,15,149,453,490.0,427.5,0.9291309118270874,0.9533638954162598,0,0,640,480
30,243,398,36,18,17,410.0,37.5,0.9291200041770935,0.9877049326896667,0,0,640,480
31,14278,0,0,83,478,30.0,322.5,0.9238178730010986,0.9813084006309509,0,0,640,480
32,1954,339,174,52,56,350.0,202.5,0.9188973307609558,0.9548872113227844,0,0,640,480
33,275,315,449,17,18,330.0,457.5,0.9087864756584167,0.9571428298950195,0,0,640,480
34,1255,419,264,55,35,470.0,277.5,0.9031371474266052,0.9555729031562805,0,0,640,480
35,4135,105,129,18,349,110.0,337.5,0.896155059337616,0.9511507749557495,0,0,640,480
36,6228,157,159,20,310,170.0,337.5,0.8870505690574646,0.966402530670166,0,0,640,480
