id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,25019,163,26,202,221,250.0,172.5,1.025323748588562,0.9862594604492188,0,0,640,480
1,163582,130,22,455,454,230.0,307.5,1.0240682363510132,0.9907075762748718,0,0,640,480
2,53713,0,0,117,478,110.0,472.5,1.0219310522079468,0.9880287051200867,0,0,640,480
3,235,216,0,27,10,230.0,7.5,0.9845099449157715,0.9914893507957458,0,0,640,480
4,3719,298,133,68,91,310.0,217.5,0.9829778075218201,0.9795103669166565,0,0,640,480
5,1606,0,451,74,28,10.0,472.5,0.9827190041542053,0.980887770652771,0,0,640,480
6,664,101,0,21,53,110.0,7.5,0.9814080595970154,0.9775784611701965,0,0,640,480
7,1681,298,10,152,13,430.0,22.5,0.9779050946235657,0.9701754450798035,0,0,640,480
8,14598,452,12,150,454,570.0,82.5,0.975151777267456,0.9693396091461182,0,0,640,480
9,745,239,0,74,10,270.0,7.5,0.9707257747650146,0.9866488575935364,0,0,640,480
10,6513,101,0,33,478,130.0,412.5,0.9697612524032593,0.9575721025466919,0,0,640,480
11,670,252,68,20,41,270.0,97.5,0.9663406610488892,0.9675516486167908,0,0,640,480
12,395,197,461,29,18,210.0,472.5,0.9656400680541992,0.9773869514465332,0,0,640,480
13,276,197,468,27,11,210.0,472.5,0.9637036919593811,0.9713261723518372,0,0,640,480
14,7944,163,58,110,187,190.0,142.5,0.9635180234909058,0.9683662056922913,0,0,640,480
15,601,249,468,75,11,270.0,472.5,0.9621686935424805,0.9719933867454529,0,0,640,480
16,353,221,465,28,14,230.0,472.5,0.9617195725440979,0.9915013909339905,0,0,640,480
17,1518,101,0,24,127,110.0,37.5,0.9538041353225708,0.9734111428260803,0,0,640,480
18,506,294,284,26,23,310.0,292.5,0.951968252658844,0.9824561476707458,0,0,640,480
19,1405,194,84,47,52,230.0,97.5,0.9507383704185486,0.9698668718338013,0,0,640,480
20,1643,220,194,51,52,250.0,202.5,0.9506637454032898,0.9687312245368958,0,0,640,480
21,715,0,444,86,35,70.0,472.5,0.9502163529396057,0.9628099203109741,0,0,640,480
22,614,216,0,34,28,250.0,22.5,0.9465598464012146,0.9854133129119873,0,0,640,480
23,1408,194,58,49,77,210.0,127.5,0.946166455745697,0.9638134837150574,0,0,640,480
24,14766,601,0,32,478,610.0,127.5,0.9440053105354309,0.9762830138206482,0,0,640,480
25,14761,529,0,104,478,610.0,382.5,0.9427069425582886,0.9696706533432007,0,0,640,480
26,3180,133,353,72,125,190.0,472.5,0.9424262046813965,0.9584097862243652,0,0,640,480
27,12797,216,26,106,220,290.0,127.5,0.9395776391029358,0.9587866067886353,0,0,640,480
28,3192,317,0,285,13,470.0,7.5,0.9324356317520142,0.9649661779403687,0,0,640,480
29,3811,276,131,90,112,350.0,157.5,0.9024024605751038,0.9597938060760498,0,0,640,480
